project,commit,path,status_diff3,time_diff3,phase1_time_diff3,phase2_time_diff3,phase2_unify_time_diff3,phase2_diffy_calls_diff3,phase2_diffy_time_diff3,phase3_time_diff3,phase3_unify_time_diff3,phase3_diffy_calls_diff3,phase3_diffy_time_diff3,total_merge_module_time_diff3,status_mergiraf,time_mergiraf,phase1_time_mergiraf,phase2_time_mergiraf,phase2_unify_time_mergiraf,phase2_diffy_calls_mergiraf,phase2_diffy_time_mergiraf,phase3_time_mergiraf,phase3_unify_time_mergiraf,phase3_diffy_calls_mergiraf,phase3_diffy_time_mergiraf,total_merge_module_time_mergiraf,status_mergiraf_semi,time_mergiraf_semi,phase1_time_mergiraf_semi,phase2_time_mergiraf_semi,phase2_unify_time_mergiraf_semi,phase2_diffy_calls_mergiraf_semi,phase2_diffy_time_mergiraf_semi,phase3_time_mergiraf_semi,phase3_unify_time_mergiraf_semi,phase3_diffy_calls_mergiraf_semi,phase3_diffy_time_mergiraf_semi,total_merge_module_time_mergiraf_semi,status_mergiraf_semi_plus,time_mergiraf_semi_plus,phase1_time_mergiraf_semi_plus,phase2_time_mergiraf_semi_plus,phase2_unify_time_mergiraf_semi_plus,phase2_diffy_calls_mergiraf_semi_plus,phase2_diffy_time_mergiraf_semi_plus,phase3_time_mergiraf_semi_plus,phase3_unify_time_mergiraf_semi_plus,phase3_diffy_calls_mergiraf_semi_plus,phase3_diffy_time_mergiraf_semi_plus,total_merge_module_time_mergiraf_semi_plus
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/integration/log_rotation_test.go,SUCCESS_WITHOUT_CONFLICTS,2119729,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,7275953,4.320207ms,,,,,,,,,4.524073ms,SUCCESS_WITHOUT_CONFLICTS,7123391,4.820596ms,,,,,,,,,5.029197ms,SUCCESS_WITHOUT_CONFLICTS,6927382,4.404942ms,,,,,,,,,4.613149ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/integration/proxy_protocol_test.go,SUCCESS_WITHOUT_CONFLICTS,2070825,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,6543993,3.910177ms,,,,,,,,,4.104935ms,SUCCESS_WITHOUT_CONFLICTS,6703771,3.925224ms,,,,,,,,,4.1528ms,SUCCESS_WITHOUT_CONFLICTS,6468900,3.998209ms,,,,,,,,,4.209564ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/integration/ratelimit_test.go,SUCCESS_WITH_CONFLICTS,2093039,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,40171547,6.497888ms,27.474201ms,,0.0,0ns,,,,,35.342007ms,SUCCESS_WITH_CONFLICTS,25585323,6.892985ms,7.962585ms,1.491216ms,0.0,0ns,7.606767ms,2.853777ms,0.0,0ns,22.808182ms,SUCCESS_WITH_CONFLICTS,26409550,6.855347ms,7.878681ms,1.517478ms,0.0,0ns,7.873669ms,2.913382ms,0.0,0ns,22.92385ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/integration/redis_sentinel_test.go,SUCCESS_WITHOUT_CONFLICTS,2271966,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,83026674,14.64905ms,74.398768ms,,0.0,0ns,,,,,90.420962ms,SUCCESS_WITHOUT_CONFLICTS,27881198,11.136819ms,12.937078ms,4.82573ms,0.0,0ns,,,,,25.507792ms,SUCCESS_WITHOUT_CONFLICTS,28383384,11.483953ms,12.729601ms,4.877176ms,0.0,0ns,,,,,25.464676ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/integration/redis_test.go,SUCCESS_WITHOUT_CONFLICTS,2159772,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,8309945,4.279187ms,,,,,,,,,4.489373ms,SUCCESS_WITHOUT_CONFLICTS,6794455,4.482355ms,,,,,,,,,4.677076ms,SUCCESS_WITHOUT_CONFLICTS,6834920,4.405762ms,,,,,,,,,4.622089ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/integration/rest_test.go,SUCCESS_WITHOUT_CONFLICTS,2081881,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,8691460,5.355804ms,,,,,,,,,5.568261ms,SUCCESS_WITHOUT_CONFLICTS,8078310,5.616686ms,,,,,,,,,5.830284ms,SUCCESS_WITHOUT_CONFLICTS,8049572,5.490028ms,,,,,,,,,5.709959ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/integration/retry_test.go,SUCCESS_WITHOUT_CONFLICTS,2174392,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,6460359,3.834829ms,,,,,,,,,4.044252ms,SUCCESS_WITHOUT_CONFLICTS,67512947,3.739187ms,,,,,,,,,3.968764ms,SUCCESS_WITHOUT_CONFLICTS,6471057,3.85507ms,,,,,,,,,4.070122ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/integration/tracing_test.go,SUCCESS_WITH_CONFLICTS,2778839,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,769815136,48.467648ms,463.883661ms,,0.0,0ns,263.976871ms,,0.0,0ns,776.684868ms,SUCCESS_WITH_CONFLICTS,362753112,48.23935ms,118.34001ms,86.194424ms,0.0,0ns,195.323678ms,173.01241ms,0.0,0ns,362.618891ms,SUCCESS_WITH_CONFLICTS,365419482,48.096916ms,117.432363ms,86.30707ms,0.0,0ns,198.009528ms,175.119952ms,0.0,0ns,363.875766ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/integration/try/try.go,SUCCESS_WITH_CONFLICTS,2224245,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,67542778,8.698601ms,48.993947ms,,0.0,0ns,,,,,59.163656ms,SUCCESS_WITH_CONFLICTS,34434583,8.865846ms,8.952847ms,2.145957ms,0.0,0ns,14.248344ms,4.276542ms,,,33.76681ms,SUCCESS_WITH_CONFLICTS,35052922,8.975025ms,10.956846ms,2.391996ms,0.0,0ns,14.799444ms,4.254705ms,,,35.029559ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/integration/zk_test.go,SUCCESS_WITHOUT_CONFLICTS,2085692,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,6734511,4.230954ms,,,,,,,,,4.434029ms,SUCCESS_WITHOUT_CONFLICTS,6641566,4.175176ms,,,,,,,,,4.385861ms,SUCCESS_WITHOUT_CONFLICTS,6911593,4.416717ms,,,,,,,,,4.628205ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/internal/gendoc.go,SUCCESS_WITH_CONFLICTS,2303989,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,323025751,18.656278ms,160.209103ms,,0.0,0ns,147.358784ms,,0.0,0ns,327.288608ms,SUCCESS_WITH_CONFLICTS,90449789,18.458128ms,29.171115ms,15.134649ms,0.0,0ns,39.327952ms,25.271811ms,0.0,0ns,87.248414ms,SUCCESS_WITH_CONFLICTS,91491908,18.996616ms,30.139047ms,15.351273ms,0.0,0ns,39.582797ms,25.222426ms,0.0,0ns,90.10979ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/pkg/api/criterion.go,SUCCESS_WITHOUT_CONFLICTS,2018103,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,8374551,3.665528ms,,,,,,,,,3.884973ms,SUCCESS_WITHOUT_CONFLICTS,5893373,3.577358ms,,,,,,,,,3.773071ms,SUCCESS_WITHOUT_CONFLICTS,5976870,3.606723ms,,,,,,,,,3.805166ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/pkg/api/handler.go,SUCCESS_WITH_CONFLICTS,2139239,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,101519777,12.011744ms,77.038599ms,,0.0,0ns,,,,,90.370284ms,SUCCESS_WITHOUT_CONFLICTS,27396419,12.184127ms,11.558161ms,3.326452ms,0.0,0ns,,,,,25.082247ms,SUCCESS_WITHOUT_CONFLICTS,28288535,12.233187ms,10.787914ms,3.159106ms,0.0,0ns,,,,,24.319371ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/pkg/api/handler_entrypoint.go,SUCCESS_WITHOUT_CONFLICTS,9228391,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,6239522,3.302703ms,,,,,,,,,3.510164ms,SUCCESS_WITHOUT_CONFLICTS,6006114,3.502062ms,,,,,,,,,3.736861ms,SUCCESS_WITHOUT_CONFLICTS,5811778,3.542263ms,,,,,,,,,3.734197ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/pkg/api/handler_entrypoint_test.go,SUCCESS_WITHOUT_CONFLICTS,2072172,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,8249633,6.027795ms,,,,,,,,,6.242787ms,SUCCESS_WITHOUT_CONFLICTS,8404502,5.772231ms,,,,,,,,,5.989169ms,SUCCESS_WITHOUT_CONFLICTS,7878908,5.495158ms,,,,,,,,,5.688724ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/pkg/api/handler_http.go,SUCCESS_WITH_CONFLICTS,2177277,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,121141437,7.148374ms,,,0.0,0ns,103.659682ms,,,,112.134195ms,SUCCESS_WITH_CONFLICTS,41848057,6.738377ms,,19.328095ms,0.0,0ns,32.005742ms,,,,39.045165ms,SUCCESS_WITH_CONFLICTS,40641994,6.921374ms,,19.825144ms,0.0,0ns,31.69236ms,,,,38.88579ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/pkg/api/handler_http_test.go,SUCCESS_WITHOUT_CONFLICTS,2553655,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,17312815,14.367996ms,,,,,,,,,14.565369ms,SUCCESS_WITHOUT_CONFLICTS,17408715,14.595917ms,,,,,,,,,14.803799ms,SUCCESS_WITHOUT_CONFLICTS,18160927,15.62645ms,,,,,,,,,15.843159ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/pkg/api/handler_overview.go,SUCCESS_WITHOUT_CONFLICTS,2107090,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,8115454,5.368639ms,,,,,,,,,5.571323ms,SUCCESS_WITHOUT_CONFLICTS,7933997,5.476079ms,,,,,,,,,5.685371ms,SUCCESS_WITHOUT_CONFLICTS,8409228,5.890065ms,,,,,,,,,6.112219ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/pkg/api/handler_overview_test.go,SUCCESS_WITHOUT_CONFLICTS,2186681,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,8822759,5.88794ms,,,,,,,,,6.073596ms,SUCCESS_WITHOUT_CONFLICTS,8418162,6.043685ms,,,,,,,,,6.251808ms,SUCCESS_WITHOUT_CONFLICTS,8714253,6.155919ms,,,,,,,,,6.359159ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/pkg/api/handler_tcp.go,SUCCESS_WITH_CONFLICTS,2358525,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,174792037,15.164509ms,95.684369ms,,0.0,0ns,,,,,112.277051ms,SUCCESS_WITH_CONFLICTS,75314622,14.750888ms,19.410558ms,8.380299ms,0.0,0ns,37.271498ms,25.605036ms,0.0,0ns,71.728517ms,SUCCESS_WITH_CONFLICTS,76656420,15.198214ms,19.677917ms,8.50149ms,0.0,0ns,37.888549ms,25.862989ms,0.0,0ns,73.077433ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/pkg/api/handler_tcp_test.go,SUCCESS_WITHOUT_CONFLICTS,3643682,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,20551846,13.780404ms,,,,,,,,,14.007285ms,SUCCESS_WITHOUT_CONFLICTS,16177549,13.598363ms,,,,,,,,,13.826502ms,SUCCESS_WITHOUT_CONFLICTS,16415348,13.956902ms,,,,,,,,,14.219509ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/pkg/api/handler_test.go,SUCCESS_WITHOUT_CONFLICTS,3737108,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,8390209,5.816098ms,,,,,,,,,6.042345ms,SUCCESS_WITHOUT_CONFLICTS,7969417,5.508118ms,,,,,,,,,5.726179ms,SUCCESS_WITHOUT_CONFLICTS,8199016,5.547392ms,,,,,,,,,5.752122ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/pkg/api/handler_udp.go,SUCCESS_WITHOUT_CONFLICTS,2604923,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,7360521,4.996207ms,,,,,,,,,5.195201ms,SUCCESS_WITHOUT_CONFLICTS,7090208,5.004507ms,,,,,,,,,5.197627ms,SUCCESS_WITHOUT_CONFLICTS,7135070,4.768602ms,,,,,,,,,4.962178ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/pkg/api/handler_udp_test.go,SUCCESS_WITHOUT_CONFLICTS,2455274,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,11783194,8.591027ms,,,,,,,,,8.814224ms,SUCCESS_WITHOUT_CONFLICTS,11381704,9.05379ms,,,,,,,,,9.262312ms,SUCCESS_WITHOUT_CONFLICTS,11126977,8.6362ms,,,,,,,,,8.853381ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/pkg/cli/loader_file.go,SUCCESS_WITHOUT_CONFLICTS,2485313,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,5791151,3.234445ms,,,,,,,,,3.44894ms,SUCCESS_WITHOUT_CONFLICTS,5939856,3.18207ms,,,,,,,,,3.406785ms,SUCCESS_WITHOUT_CONFLICTS,5297368,3.016161ms,,,,,,,,,3.208293ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/pkg/config/dynamic/middlewares.go,SUCCESS_WITH_CONFLICTS,2990189,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,510592584,30.278865ms,160.065937ms,,,,212.093541ms,,0.0,0ns,406.10204ms,SUCCESS_WITH_CONFLICTS,805732128,20.025347ms,79.742235ms,50.946µs,,,691.39991ms,622.821029ms,0.0,0ns,794.442772ms,SUCCESS_WITH_CONFLICTS,635796321,20.212077ms,42.109785ms,49.216µs,,,661.70959ms,623.980598ms,0.0,0ns,724.611645ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/pkg/config/dynamic/tcp_middlewares.go,SUCCESS_WITH_CONFLICTS,2252839,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,39567366,2.990066ms,13.953644ms,,0.0,0ns,8.995192ms,,0.0,0ns,33.192651ms,SUCCESS_WITH_CONFLICTS,25885535,3.140502ms,5.356402ms,4.244µs,0.0,0ns,5.709226ms,282.468µs,0.0,0ns,14.511154ms,SUCCESS_WITH_CONFLICTS,26756499,2.971328ms,5.267401ms,4.256µs,0.0,0ns,15.516804ms,297.523µs,0.0,0ns,42.736093ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/pkg/config/label/label.go,SUCCESS_WITHOUT_CONFLICTS,3963479,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,13158174,2.552655ms,,,,,,,,,2.780732ms,SUCCESS_WITHOUT_CONFLICTS,4791409,2.420973ms,,,,,,,,,2.609642ms,SUCCESS_WITHOUT_CONFLICTS,16274466,2.406494ms,,,,,,,,,2.588519ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/pkg/config/runtime/runtime_http.go,SUCCESS_WITHOUT_CONFLICTS,2969289,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,7219511,4.547323ms,,,,,,,,,4.779299ms,SUCCESS_WITHOUT_CONFLICTS,6774736,4.412023ms,,,,,,,,,4.61845ms,SUCCESS_WITHOUT_CONFLICTS,7480188,4.481923ms,,,,,,,,,4.668253ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/pkg/config/runtime/runtime_tcp.go,SUCCESS_WITHOUT_CONFLICTS,3045483,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,11383124,3.867496ms,,,,,,,,,4.065457ms,SUCCESS_WITHOUT_CONFLICTS,6419523,3.873981ms,,,,,,,,,4.079081ms,SUCCESS_WITHOUT_CONFLICTS,6323775,3.783538ms,,,,,,,,,3.97574ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/pkg/config/runtime/runtime_udp.go,SUCCESS_WITHOUT_CONFLICTS,2505722,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,13989143,3.338294ms,,,,,,,,,3.548634ms,SUCCESS_WITHOUT_CONFLICTS,5793250,3.37186ms,,,,,,,,,3.5699ms,SUCCESS_WITHOUT_CONFLICTS,5594654,3.243024ms,,,,,,,,,3.430269ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/pkg/config/static/static_config.go,SUCCESS_WITH_CONFLICTS,2783931,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,192431025,9.92639ms,,,0.0,0ns,144.78523ms,,,,155.033423ms,SUCCESS_WITH_CONFLICTS,296276847,10.091597ms,,246.632388ms,0.0,0ns,267.19114ms,,,,277.589873ms,SUCCESS_WITH_CONFLICTS,423843343,17.506898ms,,314.195218ms,0.0,0ns,336.72568ms,,,,354.603425ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/pkg/healthcheck/healthcheck.go,SUCCESS_WITH_CONFLICTS,2736295,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,413544253,26.915731ms,209.115583ms,,0.0,0ns,163.434032ms,,0.0,0ns,399.813462ms,SUCCESS_WITH_CONFLICTS,258263607,27.170742ms,80.473762ms,54.365245ms,0.0,0ns,146.877035ms,124.409168ms,0.0,0ns,254.842559ms,SUCCESS_WITH_CONFLICTS,257715139,27.094929ms,82.637813ms,55.701918ms,0.0,0ns,147.670618ms,124.869698ms,0.0,0ns,257.719049ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/pkg/healthcheck/healthcheck_test.go,SUCCESS_WITH_CONFLICTS,3006052,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,336701032,43.882873ms,288.017081ms,,0.0,0ns,,,,,333.299936ms,SUCCESS_WITH_CONFLICTS,134089515,44.945422ms,35.987749ms,3.650981ms,0.0,0ns,50.710669ms,21.776645ms,0.0,0ns,132.013163ms,SUCCESS_WITH_CONFLICTS,132312875,43.772675ms,35.427285ms,3.596337ms,0.0,0ns,50.032583ms,21.408229ms,0.0,0ns,129.585184ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/pkg/middlewares/accesslog/logdata.go,SUCCESS_WITHOUT_CONFLICTS,2524036,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,6238153,3.193789ms,,,,,,,,,3.41463ms,SUCCESS_WITHOUT_CONFLICTS,5958879,3.364464ms,,,,,,,,,3.566585ms,SUCCESS_WITHOUT_CONFLICTS,5537713,3.093065ms,,,,,,,,,3.318059ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/pkg/middlewares/accesslog/logger_formatters.go,SUCCESS_WITH_CONFLICTS,1928736,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,41701737,6.773081ms,29.902254ms,,0.0,0ns,,,,,37.99778ms,SUCCESS_WITH_CONFLICTS,27741656,6.849315ms,8.916553ms,2.589938ms,0.0,0ns,9.066305ms,2.739284ms,0.0,0ns,25.105397ms,SUCCESS_WITH_CONFLICTS,27112049,6.697272ms,8.753674ms,2.568063ms,0.0,0ns,8.859753ms,2.614115ms,0.0,0ns,24.616181ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/pkg/middlewares/accesslog/logger_formatters_test.go,SUCCESS_WITHOUT_CONFLICTS,2098887,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,8139749,4.94794ms,,,,,,,,,5.141373ms,SUCCESS_WITHOUT_CONFLICTS,7473881,4.921012ms,,,,,,,,,5.120964ms,SUCCESS_WITHOUT_CONFLICTS,7403676,4.827449ms,,,,,,,,,5.021582ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/pkg/middlewares/accesslog/logger_test.go,SUCCESS_WITH_CONFLICTS,3245711,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,825445481,68.411151ms,748.689438ms,,0.0,0ns,,,,,818.536928ms,SUCCESS_WITH_CONFLICTS,828197612,67.628358ms,112.239678ms,69.982259ms,0.0,0ns,481.619336ms,440.499469ms,0.0,0ns,661.833824ms,SUCCESS_WITH_CONFLICTS,852655227,66.981192ms,112.997032ms,70.414572ms,0.0,0ns,478.706308ms,441.649356ms,0.0,0ns,659.031776ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/pkg/middlewares/capture/capture.go,SUCCESS_WITH_CONFLICTS,3335320,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,119755352,8.59146ms,54.972842ms,,0.0,0ns,54.762345ms,,0.0,0ns,118.67822ms,SUCCESS_WITH_CONFLICTS,55000148,8.916797ms,10.221117ms,2.088282ms,0.0,0ns,32.993756ms,20.963998ms,0.0,0ns,52.442388ms,SUCCESS_WITH_CONFLICTS,57688458,8.553879ms,9.950688ms,2.076642ms,0.0,0ns,32.335527ms,20.682765ms,0.0,0ns,51.140777ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/pkg/middlewares/customerrors/custom_errors.go,SUCCESS_WITH_CONFLICTS,2753625,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,108815447,6.549131ms,,,,,90.773455ms,,,,98.696883ms,SUCCESS_WITHOUT_CONFLICTS,88403637,6.534313ms,,61.819729ms,0.0,0ns,78.094376ms,,,,85.893247ms,SUCCESS_WITHOUT_CONFLICTS,87862633,6.691616ms,,61.126946ms,0.0,0ns,77.759348ms,,,,85.796663ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/pkg/middlewares/forwardedheaders/forwarded_header.go,SUCCESS_WITHOUT_CONFLICTS,3255521,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,131425506,5.671929ms,,,0.0,0ns,70.6798ms,,,,77.706289ms,SUCCESS_WITHOUT_CONFLICTS,34987472,5.782857ms,,12.523378ms,0.0,0ns,24.882632ms,,,,31.926185ms,SUCCESS_WITHOUT_CONFLICTS,35961915,5.596948ms,,12.071192ms,0.0,0ns,24.267849ms,,,,31.194614ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/pkg/middlewares/headers/header.go,SUCCESS_WITH_CONFLICTS,2944628,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,60647766,5.011929ms,,,0.0,0ns,51.09394ms,,,,56.411322ms,SUCCESS_WITH_CONFLICTS,20846951,5.254665ms,,4.822925ms,0.0,0ns,12.642373ms,,,,18.412222ms,SUCCESS_WITH_CONFLICTS,20582142,4.998918ms,,4.790194ms,0.0,0ns,12.62545ms,,,,17.891891ms
traefik/traefik,fb54793b933ba0d5f5c53332dda3290286a472d8,mergeAnalysisOutput/go/traefik/traefik/fb54793b933ba0d5f5c53332dda3290286a472d8/pkg/middlewares/headers/secure_test.go,SUCCESS_WITH_CONFLICTS,3168139,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,116899303,8.300414ms,52.004422ms,,0.0,0ns,51.158688ms,,0.0,0ns,111.772194ms,SUCCESS_WITHOUT_CONFLICTS,16879816,8.523422ms,5.286502ms,1.158482ms,0.0,0ns,,,,,15.088146ms,SUCCESS_WITHOUT_CONFLICTS,20539293,8.45296ms,14.151549ms,1.10304ms,0.0,0ns,,,,,23.9343ms
